V1,V2,V3,V4,V5,V6
6.249166666666663289e-02,4.052500000000009567e-02,3.021666666666667639e-02,-6.941666666666675145e-02,-1.225250000000002726e-01,-9.340833333333344035e-02
6.245833333333330323e-02,3.633333333333321757e-02,2.616666666666647018e-02,-6.937500000000008937e-02,-1.182166666666663035e-01,-8.921666666666655532e-02
6.242499999999996663e-02,3.214166666666679051e-02,3.043333333333334348e-02,-6.515833333333365118e-02,-1.222000000000002806e-01,-8.500000000000013101e-02
6.238333333333329761e-02,3.628333333333321614e-02,3.472499999999976994e-02,-6.090833333333300903e-02,-1.178249999999996384e-01,-9.325000000000011058e-02
6.650833333333350250e-02,4.043333333333341828e-02,3.901666666666665090e-02,-5.666666666666658053e-02,-1.009833333333330363e-01,-8.069166666666659216e-02
6.229999999999996652e-02,4.041666666666675345e-02,3.913333333333331165e-02,-5.659999999999991427e-02,-8.832500000000040319e-02,-7.229166666666662910e-02
6.642500000000017835e-02,4.039166666666675620e-02,4.340833333333352084e-02,-5.653333333333324107e-02,-9.651666666666658401e-02,-7.222499999999995590e-02
6.637500000000016998e-02,4.038333333333342379e-02,3.934999999999998221e-02,-6.063333333333300462e-02,-1.047166666666670132e-01,-8.051666666666659755e-02
6.215833333333330157e-02,4.037500000000009137e-02,3.529166666666644359e-02,-6.473333333333365636e-02,-1.129166666666665264e-01,-8.881666666666655774e-02
6.627500000000018099e-02,4.868333333333339785e-02,4.373333333333351974e-02,-6.050833333333300451e-02,-1.211000000000002907e-01,-9.294166666666676957e-02
7.039166666666660244e-02,5.284166666666649526e-02,4.800833333333328484e-02,-4.794166666666704879e-02,-1.084166666666667722e-01,-8.455833333333345747e-02
7.034166666666660794e-02,5.282499999999982349e-02,5.228333333333349403e-02,-5.620833333333324217e-02,-1.124333333333332047e-01,-8.034166666666658907e-02
7.029166666666659957e-02,5.697500000000002562e-02,4.823333333333328782e-02,-6.029166666666634089e-02,-1.247833333333333850e-01,-9.694166666666653720e-02
7.024166666666660508e-02,5.695833333333336079e-02,4.833333333333329068e-02,-6.023333333333300010e-02,-1.246416666666667061e-01,-1.010666666666667490e-01
7.019166666666659671e-02,5.694166666666669596e-02,4.425000000000019196e-02,-6.016666666666634078e-02,-1.161333333333329776e-01,-9.271666666666676659e-02
6.595833333333350756e-02,5.691666666666669872e-02,4.849999999999995287e-02,-5.593333333333323776e-02,-1.201333333333336195e-01,-8.436666666666679804e-02
5.755833333333309348e-02,5.272499999999982756e-02,4.856666666666661913e-02,-5.587499999999991085e-02,-1.199916666666669685e-01,-8.434166666666680079e-02
5.749999999999975964e-02,5.270833333333315579e-02,5.280000000000015931e-02,-5.165833333333347960e-02,-1.073500000000001120e-01,-8.433333333333346837e-02
6.161666666666663211e-02,5.687500000000002970e-02,5.703333333333325539e-02,-4.744166666666704835e-02,-9.472499999999994813e-02,-8.018333333333325930e-02
6.156666666666663068e-02,5.687500000000002970e-02,5.709999999999992165e-02,-4.739166666666705385e-02,-9.877499999999969638e-02,-8.436666666666679804e-02
6.151666666666662925e-02,6.105000000000023602e-02,5.297500000000016085e-02,-5.152500000000014707e-02,-1.111666666666665387e-01,-8.855833333333323898e-02
6.147499999999996717e-02,5.687500000000002970e-02,5.718333333333325275e-02,-5.150000000000014982e-02,-1.152333333333329657e-01,-8.858333333333323623e-02
6.144999999999996299e-02,6.104166666666690361e-02,5.306666666666682436e-02,-5.145833333333348081e-02,-1.276083333333331571e-01,-9.692499999999987237e-02
6.140833333333330091e-02,6.103333333333356425e-02,5.726666666666659078e-02,-5.557499999999991613e-02,-1.233166666666667272e-01,-9.275833333333344255e-02
6.135833333333329948e-02,6.518333333333332924e-02,6.145833333333346193e-02,-4.720833333333371989e-02,-1.065250000000001196e-01,-8.859166666666656864e-02
5.714999999999975655e-02,6.519166666666666166e-02,6.149166666666679854e-02,-4.299166666666640046e-02,-8.968333333333350366e-02,-8.858333333333323623e-02
5.294166666666666465e-02,6.935833333333353556e-02,5.735833333333325429e-02,-3.877499999999996921e-02,-9.367499999999993887e-02,-8.856666666666657139e-02
5.705833333333309304e-02,6.517499999999999682e-02,6.155000000000013238e-02,-4.289166666666639760e-02,-1.101833333333332166e-01,-8.857499999999990381e-02
6.117499999999996552e-02,7.350833333333330055e-02,7.406666666666653076e-02,-3.868333333333330570e-02,-9.754166666666636010e-02,-8.025833333333326491e-02
6.529166666666684493e-02,7.350833333333330055e-02,8.241666666666649932e-02,-3.449166666666687864e-02,-1.015833333333336919e-01,-7.611666666666683234e-02
6.942499999999993121e-02,7.766666666666684204e-02,8.660833333333337047e-02,-3.030000000000044463e-02,-1.056500000000001188e-01,-7.198333333333328810e-02
6.522500000000017173e-02,8.183333333333327186e-02,9.079999999999981142e-02,-3.027500000000044739e-02,-8.886666666666684367e-02,-7.199166666666662051e-02
6.101666666666663574e-02,8.183333333333325799e-02,9.080833333333314383e-02,-2.607499999999979279e-02,-6.793333333333291535e-02,-6.785000000000020182e-02
4.848333333333312151e-02,7.766666666666682817e-02,9.499166666666668257e-02,-2.188333333333336225e-02,-6.365833333333315025e-02,-6.369999999999997886e-02
4.844999999999979184e-02,7.766666666666682817e-02,9.083333333333314108e-02,-1.769166666666693172e-02,-6.352499999999980385e-02,-6.785833333333352035e-02
4.423333333333336059e-02,8.182499999999992557e-02,9.498333333333335016e-02,-1.767500000000026689e-02,-6.759166666666624468e-02,-6.369999999999997886e-02
4.418333333333335916e-02,8.597500000000013465e-02,1.032916666666666428e-01,-9.341666666666517335e-03,-5.920000000000005813e-02,-5.958333333333355741e-02
4.414166666666669708e-02,8.596666666666680223e-02,1.116249999999999465e-01,-9.833333333336569809e-04,-5.497500000000029446e-02,-5.546666666666668494e-02
4.410000000000002807e-02,9.014166666666656447e-02,1.157916666666668204e-01,-5.133333333333421969e-03,-5.907500000000005108e-02,-5.969166666666689269e-02
4.406666666666669840e-02,9.431666666666677079e-02,1.199499999999999178e-01,-9.583333333336579996e-04,-5.484166666666695500e-02,-5.558333333333334569e-02
4.401666666666669697e-02,1.026583333333334069e-01,1.324333333333334306e-01,1.569999999999961704e-02,-5.472500000000029424e-02,-5.144999999999980145e-02
4.395833333333336312e-02,1.109750000000000458e-01,1.407750000000000667e-01,1.990000000000026817e-02,-5.044166666666630161e-02,-4.726666666666670680e-02
3.973333333333315537e-02,1.109583333333333810e-01,1.490916666666667056e-01,2.825833333333312852e-02,-4.201666666666677846e-02,-3.892500000000007759e-02
3.551666666666672412e-02,1.151166666666664784e-01,1.615833333333331068e-01,4.077499999999997099e-02,-3.360833333333303197e-02,-3.477499999999986852e-02
3.130833333333318813e-02,1.192750000000000199e-01,1.699083333333335222e-01,4.911666666666705122e-02,-2.934999999999993864e-02,-3.477499999999986852e-02
3.126666666666651911e-02,1.192750000000000199e-01,1.740583333333332872e-01,5.746666666666658263e-02,-1.256666666666667043e-02,-2.228333333333346739e-02
2.289166666666654637e-02,1.151083333333331460e-01,1.823916666666665909e-01,6.998333333333342510e-02,1.000000000001763367e-04,-5.600000000000191630e-03
2.284166666666654841e-02,1.192666666666666736e-01,1.865583333333334648e-01,7.833333333333294957e-02,2.166666666668440322e-04,-9.741666666666624202e-03
1.861666666666678474e-02,1.192583333333333412e-01,1.907083333333332298e-01,8.666666666666669738e-02,4.449999999999940115e-03,-5.583333333333530268e-03
2.273333333333321660e-02,1.192500000000000088e-01,1.990249999999998687e-01,9.083333333333312720e-02,1.284166666666702178e-02,-1.466666666666654323e-03
1.434999999999991144e-02,1.150749999999998024e-01,1.989999999999998714e-01,9.501666666666622185e-02,2.124166666666654768e-02,6.841666666666648688e-03
1.014166666666681434e-02,1.150749999999998024e-01,1.989749999999998742e-01,9.919166666666687227e-02,3.378333333333338739e-02,1.514999999999995170e-02
1.791666666666844043e-03,1.067333333333331663e-01,1.947916666666667795e-01,9.919166666666687227e-02,3.797499999999981446e-02,2.760833333333346032e-02
-2.383333333333363148e-03,1.025750000000000689e-01,1.947666666666667823e-01,1.074916666666664022e-01,5.050833333333332870e-02,3.588333333333343367e-02
-1.072500000000000016e-02,8.591666666666679386e-02,1.864083333333334536e-01,1.033083333333333076e-01,4.640833333333356514e-02,3.998333333333319722e-02
-1.490833333333353890e-02,8.175833333333325237e-02,1.780583333333334850e-01,1.032916666666666289e-01,5.065833333333333299e-02,4.410000000000006970e-02
-1.910833333333330358e-02,6.924166666666685399e-02,1.738416666666666166e-01,1.074083333333330642e-01,5.488333333333308972e-02,4.820833333333317261e-02
-1.912499999999996841e-02,6.090833333333355026e-02,1.696333333333335247e-01,1.073833333333330670e-01,5.079166666666666552e-02,4.814999999999984570e-02
-1.914166666666663671e-02,5.673333333333334394e-02,1.612499999999997824e-01,1.031749999999999612e-01,4.668333333333356955e-02,3.557500000000010654e-02
-1.915833333333330155e-02,4.420833333333316906e-02,1.487000000000000544e-01,9.480833333333288371e-02,5.089166666666666144e-02,3.550833333333343333e-02
-2.335000000000017617e-02,3.585833333333320050e-02,1.320083333333334497e-01,9.062499999999978906e-02,5.927500000000040375e-02,3.963333333333320108e-02
-2.337500000000017689e-02,2.751666666666656436e-02,1.194999999999999257e-01,8.645833333333335924e-02,5.935833333333374179e-02,3.962499999999986172e-02
-2.758333333333327225e-02,1.499166666666683356e-02,9.863333333333311470e-02,6.562500000000032196e-02,5.528333333333309424e-02,4.379166666666673563e-02
-1.928333333333330166e-02,1.497500000000015485e-02,9.027499999999981373e-02,6.145833333333300397e-02,4.705000000000023747e-02,3.546666666666677126e-02
-1.931666666666663479e-02,1.079166666666661611e-02,7.775000000000006906e-02,5.728333333333324173e-02,3.880833333333316010e-02,3.129166666666655799e-02
-1.935833333333330034e-02,6.608333333333521464e-03,6.938333333333343567e-02,4.894166666666704968e-02,3.055000000000029220e-02,3.545000000000009949e-02
-1.105833333333333147e-02,6.583333333333524218e-03,5.268333333333349855e-02,3.227499999999955405e-02,9.824999999999702027e-03,1.464166666666661190e-02
-1.108333333333333046e-02,6.575000000000191802e-03,4.432500000000019064e-02,2.811666666666645317e-02,-6.716666666666905317e-03,-6.166666666666872215e-03
-1.111666666666666532e-02,2.408333333333317894e-03,3.594166666666644139e-02,1.976666666666692870e-02,5.833333333333266812e-03,-6.200000000000205347e-03
-1.114166666666666430e-02,-5.933333333333325188e-03,2.337500000000004505e-02,1.972500000000026316e-02,3.081666666666696419e-02,1.038333333333351510e-02
-1.531666666666687063e-02,-1.426666666666662892e-02,1.081666666666653530e-02,7.191666666666754124e-03,2.245833333333321219e-02,6.124999999999981154e-03
-1.949166666666663286e-02,-1.841666666666683105e-02,2.424999999999897723e-03,-1.191666666666991656e-03,9.941666666666369723e-03,-6.475000000000195877e-03
-1.533333333333353893e-02,-1.423333333333329231e-02,2.374999999999898026e-03,-5.400000000000087022e-03,5.808333333333276505e-03,-1.488333333333349828e-02
-1.118333333333332985e-02,-1.423333333333329231e-02,-1.841666666666532358e-03,-5.433333333333420154e-03,-6.633333333333567283e-03,-1.909999999999992606e-02
-7.041666666666900748e-03,-1.009166666666686668e-02,-1.908333333333198838e-03,-2.214166666666669142e-02,-2.325000000000017331e-02,-3.582499999999987084e-02
-2.908333333333360405e-03,-1.011666666666687087e-02,-1.974999999999865318e-03,-2.218333333333336044e-02,-3.154166666666637087e-02,-3.171666666666677487e-02
5.399999999999943907e-03,-1.799999999999780942e-03,6.291666666666770845e-03,-1.806666666666692858e-02,-1.901666666666708416e-02,-2.345833333333347329e-02
5.374999999999944059e-03,-5.974999999999994205e-03,2.066666666666563956e-03,-1.810000000000026171e-02,-1.480833333333309715e-02,-2.352500000000013955e-02
5.349999999999945077e-03,-1.824999999999785127e-03,2.016666666666564692e-03,-1.813333333333359484e-02,-2.310833333333351530e-02,-2.773333333333323492e-02
5.324999999999944361e-03,-5.999999999999998390e-03,-2.208333333333197673e-03,-2.649999999999978761e-02,-3.560833333333369294e-02,-3.611666666666653314e-02
5.316666666666611078e-03,2.333333333333305337e-03,-6.416666666666737129e-03,-3.070000000000044221e-02,-4.394166666666655258e-02,-4.867500000000004462e-02
9.475000000000149969e-03,2.333333333333305337e-03,-6.458333333333403543e-03,-3.074166666666711123e-02,-4.809166666666631756e-02,-5.705833333333334978e-02
9.466666666666817553e-03,-1.841666666666456897e-03,-2.333333333333196917e-03,-3.077500000000044089e-02,-3.971666666666678197e-02,-4.458333333333316939e-02
9.450000000000152722e-03,-1.849999999999782374e-03,-2.366666666666530482e-03,-2.664166666666645950e-02,-2.716666666666660290e-02,-3.628333333333320226e-02
1.777500000000012403e-02,2.308333333333315029e-03,5.933333333333440547e-03,-2.250833333333335934e-02,-2.709999999999993664e-02,-4.049166666666674519e-02
1.358333333333324768e-02,2.274999999999985367e-03,1.699999999999900376e-03,-3.090833333333377342e-02,-4.373333333333320749e-02,-5.308333333333314918e-02
1.357499999999991526e-02,1.057499999999995943e-02,1.624999999999901263e-03,-3.097500000000043968e-02,-4.790833333333296973e-02,-6.152500000000022534e-02
1.775000000000012332e-02,1.471666666666683609e-02,5.733333333333442625e-03,-2.685833333333312312e-02,-4.371666666666654266e-02,-5.744166666666668253e-02
1.774166666666679090e-02,1.049999999999996075e-02,5.658333333333443946e-03,-2.277500000000002439e-02,-5.207500000000028773e-02,-6.169166666666688059e-02
2.605000000000009391e-02,1.041666666666661578e-02,9.674999999999872938e-03,-3.125000000000044409e-02,-7.301666666666666028e-02,-7.851666666666683170e-02
2.189999999999988484e-02,1.035833333333328193e-02,5.341666666666775726e-03,-3.974999999999996592e-02,-8.563333333333350561e-02,-9.120833333333322468e-02
3.441666666666672730e-02,1.863333333333325181e-02,1.768333333333317603e-02,-3.573333333333353345e-02,-7.739999999999976066e-02,-8.305833333333326185e-02
3.443333333333339907e-02,2.274166666666678494e-02,2.169166666666671670e-02,-2.754166666666645405e-02,-6.497499999999958864e-02,-7.071666666666685808e-02
3.446666666666672874e-02,2.684166666666655543e-02,2.147500000000004960e-02,-2.773333333333312042e-02,-5.260000000000029929e-02,-6.259166666666689249e-02
3.036666666666652109e-02,1.845833333333325027e-02,1.705833333333317894e-02,-2.797499999999978476e-02,-5.697500000000006032e-02,-7.536666666666662351e-02
2.214166666666655264e-02,1.429166666666682045e-02,8.474999999999873260e-03,-2.822499999999978498e-02,-6.134166666666649587e-02,-8.816666666666680974e-02
1.811666666666679124e-02,1.013333333333328590e-02,1.657499999999984333e-02,-2.013333333333359315e-02,-4.485833333333321543e-02,-7.179166666666686458e-02
1.825833333333345618e-02,1.016666666666662250e-02,2.051666666666671773e-02,-1.619999999999961054e-02,-3.253333333333303934e-02,-5.125000000000004552e-02
1.005833333333348671e-02,1.891666666666652619e-03,2.030833333333338306e-02,-3.941666666666987159e-03,-2.018333333333374724e-02,-4.320833333333340409e-02
1.866666666666849661e-03,-6.391666666666649677e-03,3.677499999999998825e-02,1.666666666666693705e-02,4.658333333333278259e-03,-1.848333333333349385e-02
1.983333333333516489e-03,-1.471666666666662099e-02,6.156666666666656823e-02,4.560000000000039022e-02,4.198333333333292144e-02,1.874999999999992645e-02
-2.091666666666690873e-03,-3.554166666666676994e-02,8.221666666666671563e-02,7.871666666666693457e-02,7.516666666666702024e-02,5.599166666666668263e-02
-6.200000000000231368e-03,-5.221666666666670981e-02,1.029166666666668645e-01,1.202166666666663469e-01,1.209000000000004238e-01,1.016166666666667440e-01
-1.035833333333332704e-02,-6.053333333333334870e-02,1.486916666666664721e-01,1.784833333333332439e-01,1.750750000000000084e-01,1.556666666666667864e-01
2.116666666666850750e-03,-4.386666666666674819e-02,2.444916666666668015e-01,2.659416666666669649e-01,2.459333333333337535e-01,2.139249999999998930e-01
2.083333333333517619e-03,-2.304999999999993165e-02,3.819583333333332331e-01,4.034166666666662571e-01,3.625916666666666455e-01,2.930083333333332041e-01
-2.712499999999993389e-02,-4.806666666666650767e-02,5.611083333333332090e-01,6.034166666666663792e-01,5.501166666666666982e-01,4.387666666666666382e-01
-7.299166666666666303e-02,-1.105833333333331725e-01,7.319416666666666016e-01,8.159333333333333993e-01,7.627166666666670425e-01,6.137416666666667409e-01
-1.271916666666667028e-01,-1.730999999999998373e-01,8.819333333333332359e-01,1.015949999999999909e+00,9.628249999999995978e-01,7.678916666666666391e-01
-1.772249999999998549e-01,-1.981166666666668574e-01,1.073600000000000110e+00,1.224291666666666556e+00,1.158725000000000005e+00,9.178500000000000547e-01
-1.939500000000002333e-01,-1.939749999999999808e-01,1.273599999999999843e+00,1.428449999999999998e+00,1.333766666666666545e+00,1.026133333333333120e+00
-2.356666666666667465e-01,-2.064916666666668510e-01,1.440283333333333360e+00,1.607624999999999860e+00,1.496316666666667183e+00,1.134416666666666629e+00
-3.315499999999999559e-01,-3.023500000000000631e-01,1.602783333333333227e+00,1.820133333333333159e+00,1.713058333333332905e+00,1.276024999999999965e+00
-5.066166666666669371e-01,-5.398833333333332707e-01,1.673608333333333364e+00,2.045141666666666413e+00,1.971475000000000088e+00,1.471824999999999939e+00
-6.691749999999998533e-01,-7.773999999999998689e-01,1.636108333333333498e+00,2.203483333333333238e+00,2.171516666666666318e+00,1.609266666666666623e+00
-7.900500000000001410e-01,-9.815916666666667512e-01,1.523625000000000007e+00,2.320158333333333101e+00,2.321566666666667000e+00,1.700883333333333303e+00
-9.109333333333332616e-01,-1.173350000000000115e+00,1.344441666666666535e+00,2.432691666666666919e+00,2.467516666666666580e+00,1.767566666666666508e+00
-1.031900000000000039e+00,-1.344466666666666477e+00,1.123399999999999954e+00,2.536833333333333496e+00,2.651050000000000129e+00,1.867691666666666750e+00
-1.115391666666666559e+00,-1.494850000000000012e+00,8.187666666666665316e-01,2.536583333333333190e+00,2.721999999999999975e+00,1.884474999999999900e+00
-1.027866666666666706e+00,-1.478366666666666829e+00,5.140333333333332311e-01,2.231833333333333336e+00,2.334149999999999725e+00,1.617566666666666597e+00
-7.941916666666665181e-01,-1.278141666666666509e+00,2.345250000000001778e-01,1.593499999999999694e+00,1.508124999999999716e+00,1.120908333333333395e+00
-6.475333333333335162e-01,-1.056499999999999995e+00,3.050833333333311664e-02,1.096624999999999961e+00,9.937250000000004135e-01,8.150333333333332764e-01
-5.670000000000002816e-01,-8.925916666666666721e-01,-1.354583333333334028e-01,8.077916666666665746e-01,7.407250000000004109e-01,6.413999999999998591e-01
-4.610083333333332423e-01,-7.365583333333334259e-01,-2.716666666666664454e-01,5.396333333333337423e-01,5.159749999999996284e-01,4.710000000000000853e-01
-3.297750000000001513e-01,-5.426083333333331371e-01,-3.239916666666665113e-01,2.964999999999999303e-01,3.324000000000000288e-01,2.833583333333333787e-01
-1.987333333333332896e-01,-3.360666666666665692e-01,-3.011000000000001453e-01,8.701666666666689476e-02,1.368083333333336149e-01,1.042999999999997818e-01
-6.406666666666666066e-02,-1.591416666666667368e-01,-2.323083333333332556e-01,-7.994166666666674415e-02,-6.554166666666655372e-02,-5.276666666666655903e-02
1.994166666666682616e-02,-3.712499999999985256e-02,-1.594916666666666150e-01,-1.625999999999997725e-01,-1.911333333333332107e-01,-1.542083333333333084e-01
5.344166666666670673e-02,1.759166666666683865e-02,-1.121249999999998914e-01,-1.699583333333335167e-01,-2.115999999999995940e-01,-1.796166666666665634e-01
6.165000000000001035e-02,4.272500000000009623e-02,-9.852500000000015412e-02,-1.732416666666666272e-01,-2.109916666666662721e-01,-1.878999999999998727e-01
7.397500000000019338e-02,6.772500000000000742e-02,-8.935000000000017928e-02,-1.891916666666665636e-01,-2.312833333333335073e-01,-2.086166666666666725e-01
8.220000000000016183e-02,8.850833333333349429e-02,-8.879166666666685193e-02,-2.053499999999998382e-01,-2.517249999999998655e-01,-2.210166666666668611e-01
9.045000000000012752e-02,1.134583333333333971e-01,-8.430833333333330459e-02,-2.175333333333333563e-01,-2.639333333333334086e-01,-2.376000000000001167e-01
8.619999999999991558e-02,1.217416666666666925e-01,-7.583333333333333592e-02,-2.298333333333335282e-01,-2.762083333333335555e-01,-2.458666666666667611e-01
9.444166666666656273e-02,1.300000000000000044e-01,-6.329166666666649621e-02,-2.380416666666663739e-01,-2.968499999999999472e-01,-2.625000000000000111e-01
9.432499999999989504e-02,1.382416666666666238e-01,-4.245833333333345894e-02,-2.171000000000000152e-01,-2.758166666666669320e-01,-2.374416666666667730e-01
9.836666666666676884e-02,1.506416666666668125e-01,-2.164999999999997829e-02,-2.003250000000000586e-01,-2.589333333333336262e-01,-2.331916666666665749e-01
9.405833333333322999e-02,1.463499999999999523e-01,-3.418333333333348906e-02,-2.085583333333329292e-01,-2.670833333333331727e-01,-2.414333333333332221e-01
8.559166666666659373e-02,1.253999999999997894e-01,-5.506666666666652776e-02,-2.126333333333335629e-01,-2.710749999999996218e-01,-2.413583333333332304e-01
8.545833333333326121e-02,1.044500000000001122e-01,-6.347499999999983711e-02,-2.083749999999995883e-01,-2.667083333333331585e-01,-2.329249999999999376e-01
8.532499999999992868e-02,1.043333333333334445e-01,-7.189999999999979741e-02,-2.041416666666664992e-01,-2.582083333333336506e-01,-2.120333333333335457e-01
8.519999999999992857e-02,1.083833333333331927e-01,-8.448333333333331308e-02,-2.040749999999998399e-01,-2.580833333333336643e-01,-2.245083333333332820e-01
8.923333333333346995e-02,1.041000000000001091e-01,-1.054000000000001325e-01,-2.290083333333335081e-01,-2.870833333333337456e-01,-2.494333333333332015e-01
8.910833333333346984e-02,1.039666666666667627e-01,-1.096666666666665513e-01,-2.372666666666663760e-01,-2.827666666666664441e-01,-2.368750000000001132e-01
8.480833333333324953e-02,1.038333333333334441e-01,-1.139416666666667605e-01,-2.288750000000001894e-01,-2.534666666666663404e-01,-2.159749999999999726e-01
8.884166666666679091e-02,1.120416666666667616e-01,-1.098916666666665543e-01,-2.204916666666664193e-01,-2.450250000000001316e-01,-2.201083333333335168e-01
8.455833333333324930e-02,1.119250000000000800e-01,-1.141833333333334283e-01,-2.204499999999997573e-01,-2.282583333333335074e-01,-2.200833333333335196e-01
8.442499999999991678e-02,1.159749999999998560e-01,-1.226500000000000645e-01,-2.287500000000001754e-01,-2.073083333333329281e-01,-2.117166666666668862e-01
8.013333333333348685e-02,1.116916666666667446e-01,-1.352749999999998121e-01,-2.412083333333336910e-01,-2.280166666666668396e-01,-2.241583333333332650e-01
8.000833333333348674e-02,1.115666666666667584e-01,-1.395666666666666722e-01,-2.494833333333332237e-01,-2.487249999999998906e-01,-2.365833333333334509e-01
9.238333333333323405e-02,1.197833333333333805e-01,-1.397000000000000186e-01,-2.494333333333332015e-01,-2.611083333333333867e-01,-2.365416666666667889e-01
1.005833333333331914e-01,1.321750000000002367e-01,-1.356749999999997958e-01,-2.535666666666663294e-01,-2.651666666666664951e-01,-2.365250000000001240e-01
1.004499999999998588e-01,1.320666666666668876e-01,-1.400083333333333457e-01,-2.660583333333331746e-01,-2.650583333333331737e-01,-2.365083333333334592e-01
1.003166666666665263e-01,1.402916666666668699e-01,-1.526750000000001717e-01,-2.743833333333335900e-01,-2.691333333333329469e-01,-2.490249999999998576e-01
9.600833333333343156e-02,1.485083333333334921e-01,-1.653416666666665813e-01,-2.868750000000004352e-01,-2.857000000000003981e-01,-2.615250000000000075e-01
1.083833333333331650e-01,1.567333333333334744e-01,-1.696833333333334637e-01,-3.035250000000003223e-01,-3.064250000000001140e-01,-2.781749999999999501e-01
1.040916666666667351e-01,1.566083333333334604e-01,-1.823583333333331780e-01,-3.201750000000002649e-01,-3.188500000000002998e-01,-2.864916666666665890e-01
1.039666666666667350e-01,1.606499999999999040e-01,-1.867000000000000604e-01,-3.243250000000000299e-01,-3.187916666666669729e-01,-2.865083333333332538e-01
9.964999999999986369e-02,1.688583333333331937e-01,-1.952250000000000374e-01,-3.284916666666664598e-01,-3.270916666666665029e-01,-2.907083333333335129e-01
1.036833333333334051e-01,1.770666666666664835e-01,-1.954166666666667107e-01,-3.368333333333335400e-01,-3.270583333333331733e-01,-2.907166666666668453e-01
1.077333333333331672e-01,1.852749999999998010e-01,-2.081000000000002015e-01,-3.451583333333330672e-01,-3.270166666666665112e-01,-2.865416666666665835e-01
1.034500000000000697e-01,1.976583333333332970e-01,-2.207666666666666111e-01,-3.618083333333330098e-01,-3.311166666666662817e-01,-2.865083333333332538e-01
1.033416666666667344e-01,2.017083333333334894e-01,-2.334500000000001296e-01,-3.784583333333329525e-01,-3.393666666666667053e-01,-2.906666666666667953e-01
1.073916666666664965e-01,2.140999999999999015e-01,-2.544666666666665078e-01,-3.951083333333328951e-01,-3.642916666666670134e-01,-3.073083333333334055e-01
1.156083333333331326e-01,2.306333333333331903e-01,-2.629916666666664571e-01,-4.200916666666665855e-01,-3.850583333333333913e-01,-3.197999999999998066e-01
1.196583333333333388e-01,2.513250000000000206e-01,-2.798583333333334866e-01,-4.492416666666667058e-01,-3.974750000000002448e-01,-3.281416666666664428e-01
1.237166666666664333e-01,2.636833333333334917e-01,-3.008916666666665574e-01,-4.742500000000003935e-01,-4.265750000000003705e-01,-3.572999999999998955e-01
1.319333333333330693e-01,2.843749999999998779e-01,-3.219416666666666815e-01,-4.992583333333331930e-01,-4.515499999999998404e-01,-3.781333333333333768e-01
1.318083333333330831e-01,2.925583333333331981e-01,-3.346666666666668899e-01,-5.242666666666668807e-01,-4.682083333333331154e-01,-3.947833333333333194e-01
1.358583333333337195e-01,3.049083333333333368e-01,-3.473833333333332662e-01,-5.409333333333334881e-01,-4.723583333333337686e-01,-3.905916666666664483e-01
1.399083333333334955e-01,3.256000000000001671e-01,-3.559249999999999359e-01,-5.450833333333332531e-01,-4.555999999999996164e-01,-3.738749999999998463e-01
1.481166666666663412e-01,3.462833333333332209e-01,-3.644749999999998824e-01,-5.617416666666665837e-01,-4.679916666666664726e-01,-3.696416666666667572e-01
1.521583333333336729e-01,3.544666666666665411e-01,-3.938833333333333075e-01,-6.034083333333335464e-01,-5.054000000000002935e-01,-3.821166666666664935e-01
1.603666666666665186e-01,3.626333333333331410e-01,-4.149583333333334845e-01,-6.325833333333336084e-01,-5.220083333333336295e-01,-3.987666666666668802e-01
1.644083333333329622e-01,3.749666666666666703e-01,-4.360333333333331618e-01,-6.575999999999997403e-01,-5.344250000000004830e-01,-4.029166666666666452e-01
1.726333333333333608e-01,3.956250000000001710e-01,-4.529333333333331324e-01,-6.784333333333336657e-01,-5.468333333333330604e-01,-3.862166666666667081e-01
1.767083333333331341e-01,4.121166666666667977e-01,-4.739916666666665890e-01,-7.117833333333335455e-01,-5.676000000000003265e-01,-3.986833333333335561e-01
1.807666666666662425e-01,4.202750000000000652e-01,-4.908999999999998920e-01,-7.368166666666663422e-01,-5.883749999999999813e-01,-4.153333333333334987e-01
1.848250000000002113e-01,4.242666666666665143e-01,-4.953250000000000708e-01,-7.535249999999996673e-01,-5.925166666666664694e-01,-4.111749999999999572e-01
1.930416666666664172e-01,4.407500000000001972e-01,-4.997666666666665258e-01,-7.744083333333335872e-01,-5.799999999999996270e-01,-3.986916666666668885e-01
2.012583333333334834e-01,4.488916666666668553e-01,-5.083583333333331344e-01,-7.869416666666670945e-01,-5.716666666666667673e-01,-3.903749999999998055e-01
2.053166666666665918e-01,4.570333333333334580e-01,-5.002999999999998559e-01,-7.911666666666667957e-01,-5.674750000000002848e-01,-3.737249999999998629e-01
2.093916666666663373e-01,4.526666666666666061e-01,-5.005749999999998812e-01,-7.953833333333332201e-01,-5.715833333333334432e-01,-3.778833333333334044e-01
2.134583333333336663e-01,4.524666666666665726e-01,-4.883583333333334497e-01,-7.954416666666666025e-01,-5.881833333333333913e-01,-3.778583333333334071e-01
2.133666666666670098e-01,4.480833333333335000e-01,-4.636833333333335583e-01,-7.746833333333336125e-01,-5.672833333333335837e-01,-3.528583333333334959e-01
2.216083333333331851e-01,4.478666666666668572e-01,-4.306666666666665311e-01,-7.455916666666667636e-01,-4.963999999999998969e-01,-3.070333333333334358e-01
